ts	type	player	id	wood	food	gold	stone	name	wood_market	food_market	stone_market
1703079	BUILD	7	50	60	0	0	0	Farm	103	85	148
1704431	BUILD	8	50	60	0	0	0	Farm	103	85	148
1707301	BUILD	5	50	60	0	0	0	Farm	103	85	148
1707715	RESEARCH	8	249	200	300	0	0	Hand Cart	103	85	148
1714684	BUILD	5	50	60	0	0	0	Farm	103	85	148
1718893	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	103	85	148
1718893	BUILD	7	49	200	0	0	0	Siege Workshop	103	85	148
1719100	RESEARCH	1	98	230	0	130	0	Elite Skirmisher	103	85	148
1719307	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	103	85	148
1719514	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	103	85	148
1719721	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	103	85	148
1719928	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	103	85	148
1720549	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	103	85	148
1720756	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	103	85	148
1720963	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	103	85	148
1722274	BUILD	4	50	60	0	0	0	Farm	103	85	148
1724137	BUILD	1	87	175	0	0	0	Archery Range	103	85	148
1725379	BUILD	5	50	60	0	0	0	Farm	103	85	148
1726000	BUILD	1	87	175	0	0	0	Archery Range	103	85	148
1726414	BUILD	4	70	25	0	0	0	House	103	85	148
1727518	BUILD	1	87	175	0	0	0	Archery Range	103	85	148
1727518	BUILD	4	70	25	0	0	0	House	103	85	148
1728553	RESEARCH	2	213	50	175	0	0	Wheelbarrow	103	85	148
1728760	BUILD	4	70	25	0	0	0	House	103	85	148
1729174	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1729381	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1729795	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1730209	BUILD	6	101	175	0	0	0	Stable	103	85	148
1731934	BUILD	6	101	175	0	0	0	Stable	103	85	148
1732969	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1733176	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1733383	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1733797	RESEARCH	1	213	50	175	0	0	Wheelbarrow	103	85	148
1734418	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1734625	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1734832	DE_QUEUE	5	448	0	80	0	0	Scout Cavalry	103	85	148
1735039	DE_QUEUE	5	448	0	80	0	0	Scout Cavalry	103	85	148
1735315	DE_QUEUE	5	448	0	80	0	0	Scout Cavalry	103	85	148
1735729	DE_QUEUE	5	448	0	80	0	0	Scout Cavalry	103	85	148
1742629	RESEARCH	7	103	0	1000	800	0	Imperial Age	103	85	148
1744147	DE_QUEUE	4	4	125	0	225	0	Archer	103	85	148
1745633	RESEARCH	6	602	0	150	50	0	Arson	103	85	148
1746257	BUILD	1	562	100	0	0	0	Lumber Camp	103	85	148
1746465	BUILD	2	621	275	0	0	100	Town Center	103	85	148
1746465	DE_QUEUE	6	74	0	60	20	0	Militia	103	85	148
1746673	DE_QUEUE	6	74	0	60	20	0	Militia	103	85	148
1748508	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1748715	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1748715	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1748922	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1749129	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1749336	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1749612	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1749819	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1750026	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1751061	RESEARCH	1	93	300	0	175	0	Ballistics	103	85	148
1751889	BUILD	2	50	60	0	0	0	Farm	103	85	148
1752717	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1752924	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1753338	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1753545	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1753752	RESEARCH	7	55	75	100	0	0	Gold Mining	103	85	148
1754649	RESEARCH	2	13	125	125	0	0	Heavy Plow	103	85	148
1758858	DE_QUEUE	5	4	125	0	225	0	Archer	103	85	148
1759065	DE_QUEUE	5	4	125	0	225	0	Archer	103	85	148
1759272	DE_QUEUE	5	4	125	0	225	0	Archer	103	85	148
1760928	BUILD	4	562	100	0	0	0	Lumber Camp	103	85	148
1761135	BUILD	6	50	60	0	0	0	Farm	103	85	148
1762860	RESEARCH	1	485	0	300	300	0	Hul'che Javelineers	103	85	148
1763895	BUILD	6	50	60	0	0	0	Farm	103	85	148
1766172	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1767069	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1767483	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1767690	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1768104	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1768104	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1768311	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1772934	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1773141	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1773348	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1774383	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1775211	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1776353	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1781345	BUILD	7	490	0	0	0	30	Gate	103	85	148
1787609	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1787816	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1788023	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1788230	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1789541	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1789748	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1789955	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1793750	BUILD	6	50	60	0	0	0	Farm	103	85	148
1796027	BUILD	6	50	60	0	0	0	Farm	103	85	148
1797269	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1799615	BUILD	8	490	0	0	0	30	Gate	103	85	148
1804238	RESEARCH	8	209	0	300	300	0	Cavalier	103	85	148
1804445	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1804859	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1805066	RESEARCH	3	200	0	200	100	0	Bodkin Arrow	103	85	148
1805066	DE_QUEUE	8	38	0	60	75	0	Knight	103	85	148
1805273	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1805273	DE_QUEUE	8	38	0	60	75	0	Knight	103	85	148
1805687	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1806101	RESEARCH	2	249	200	300	0	0	Hand Cart	103	85	148
1806377	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1806791	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1807205	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1807205	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1807412	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1807412	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1807619	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1810586	RESEARCH	4	249	200	300	0	0	Hand Cart	103	85	148
1811828	RESEARCH	4	280	0	300	100	0	Town Patrol	103	85	148
1814357	BUILD	3	584	100	0	0	0	Mining Camp	103	85	148
1817477	BUILD	4	70	25	0	0	0	House	103	85	148
1817650	RESEARCH	1	437	250	300	0	0	Thumb Ring	103	85	148
1817650	DE_QUEUE	6	74	0	60	20	0	Militia	103	85	148
1817926	DE_QUEUE	6	93	25	35	0	0	Spearman	103	85	148
1818133	DE_QUEUE	6	74	0	60	20	0	Militia	103	85	148
1818340	DE_QUEUE	6	93	25	35	0	0	Spearman	103	85	148
1818547	BUILD	4	70	25	0	0	0	House	103	85	148
1819205	BUILD	4	70	25	0	0	0	House	103	85	148
1825872	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1825872	BUILD	4	562	100	0	0	0	Lumber Camp	103	85	148
1826079	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1826286	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1828011	BUILD	8	490	0	0	0	30	Gate	103	85	148
1828425	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1829874	BUILD	5	50	60	0	0	0	Farm	103	85	148
1832220	BUILD	5	50	60	0	0	0	Farm	103	85	148
1833462	BUILD	5	50	60	0	0	0	Farm	103	85	148
1836015	RESEARCH	2	68	0	220	120	0	Iron Casting	103	85	148
1837050	BUILD	5	50	60	0	0	0	Farm	103	85	148
1841673	DE_QUEUE	1	7	35	25	0	0	Skirmisher	103	85	148
1841880	DE_QUEUE	1	7	35	25	0	0	Skirmisher	103	85	148
1842087	DE_QUEUE	1	7	35	25	0	0	Skirmisher	103	85	148
1842501	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	103	85	148
1842915	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1843536	DE_QUEUE	1	7	35	25	0	0	Skirmisher	103	85	148
1843950	DE_QUEUE	1	7	35	25	0	0	Skirmisher	103	85	148
1845054	BUILD	7	49	200	0	0	0	Siege Workshop	103	85	148
1845261	DE_QUEUE	5	4	25	0	45	0	Archer	103	85	148
1845468	DE_QUEUE	5	4	25	0	45	0	Archer	103	85	148
1846296	DE_QUEUE	1	763	55	0	55	0	Plumed Archer	103	85	148
1846503	DE_QUEUE	1	763	55	0	55	0	Plumed Archer	103	85	148
1846710	DE_QUEUE	1	763	55	0	55	0	Plumed Archer	103	85	148
1846917	DE_QUEUE	1	763	55	0	55	0	Plumed Archer	103	85	148
1847124	DE_QUEUE	1	763	55	0	55	0	Plumed Archer	103	85	148
1847331	DE_QUEUE	1	763	55	0	55	0	Plumed Archer	103	85	148
1849884	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1850505	DE_QUEUE	3	280	160	0	135	0	Mangonel	103	85	148
1850712	DE_QUEUE	3	280	160	0	135	0	Mangonel	103	85	148
1850919	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1851333	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1851747	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	103	85	148
1852575	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1852989	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1853679	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1853886	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1854300	BUILD	5	87	175	0	0	0	Archery Range	103	85	148
1854300	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1854507	BUILD	7	12	175	0	0	0	Barracks	103	85	148
1856370	DE_QUEUE	1	7	35	25	0	0	Skirmisher	103	85	148
1856577	DE_QUEUE	1	7	35	25	0	0	Skirmisher	103	85	148
1856991	BUILD	5	87	175	0	0	0	Archery Range	103	85	148
1858095	DE_QUEUE	1	7	35	25	0	0	Skirmisher	103	85	148
1859751	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1859751	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1860165	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1860165	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1860372	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1860786	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1860786	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1861200	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1861200	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1861407	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1861407	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1862304	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1862511	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1862718	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	103	85	148
1863132	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1863339	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1863339	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	103	85	148
1864995	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1865202	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1866513	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1866513	RESEARCH	4	437	250	300	0	0	Thumb Ring	103	85	148
1866720	BUILD	3	584	100	0	0	0	Mining Camp	103	85	148
1866927	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1867341	DE_QUEUE	4	4	25	0	45	0	Archer	103	85	148
1867548	DE_QUEUE	4	4	25	0	45	0	Archer	103	85	148
1867962	DE_QUEUE	4	4	25	0	45	0	Archer	103	85	148
1868169	DE_QUEUE	4	4	25	0	45	0	Archer	103	85	148
1868169	BUILD	6	50	60	0	0	0	Farm	103	85	148
1868376	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1868376	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1868583	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1868583	DE_QUEUE	4	4	25	0	45	0	Archer	103	85	148
1868790	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1868790	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1868997	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1869411	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1869411	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	85	148
1869618	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	103	85	148
1870032	BUILD	8	50	60	0	0	0	Farm	103	85	148
1870239	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	103	85	148
1872585	BUILD	8	50	60	0	0	0	Farm	103	85	148
1874034	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1874241	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1874655	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1874931	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1875138	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	103	85	148
1875552	BUILD	4	87	175	0	0	0	Archery Range	103	85	148
1876587	BUILD	4	87	175	0	0	0	Archery Range	103	85	148
1877415	BUILD	4	87	175	0	0	0	Archery Range	103	85	148
1877829	BUILD	4	87	175	0	0	0	Archery Range	103	85	148
1878036	BUILD	6	621	275	0	0	100	Town Center	103	85	148
1879761	SELL	8	0	0	100	0	0	sell food	103	82	148
1879968	SELL	8	0	0	100	0	0	sell food	103	79	148
1880175	SELL	8	0	0	100	0	0	sell food	103	76	148
1880589	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	103	76	148
1880589	SELL	8	0	0	100	0	0	sell food	103	73	148
1880796	SELL	8	0	0	100	0	0	sell food	103	70	148
1881003	SELL	8	0	0	100	0	0	sell food	103	67	148
1881210	RESEARCH	5	182	150	200	0	0	Gold Shaft Mining	103	67	148
1881210	SELL	8	0	0	100	0	0	sell food	103	64	148
1881417	SELL	8	0	0	100	0	0	sell food	103	61	148
1881831	SELL	8	0	0	100	0	0	sell food	103	58	148
1883073	BUY	8	0	0	0	133.9	0	buy wood	106	58	148
1883280	BUY	8	0	0	0	137.8	0	buy wood	109	58	148
1883556	BUY	8	0	0	0	141.70000000000002	0	buy wood	112	58	148
1883763	DE_QUEUE	6	13	75	0	0	0	Fishing Ship	112	58	148
1883763	BUY	8	0	0	0	145.6	0	buy wood	115	58	148
1884798	RESEARCH	4	201	0	300	200	0	Bracer	115	58	148
1885212	BUILD	7	70	25	0	0	0	House	115	58	148
1885419	BUILD	7	70	25	0	0	0	House	115	58	148
1885419	BUILD	7	70	25	0	0	0	House	115	58	148
1885626	BUILD	7	70	25	0	0	0	House	115	58	148
1886040	BUILD	7	70	25	0	0	0	House	115	58	148
1886247	BUILD	7	70	25	0	0	0	House	115	58	148
1886454	BUILD	8	50	60	0	0	0	Farm	115	58	148
1887075	RESEARCH	4	237	0	350	300	0	Arbalester	115	58	148
1887972	BUILD	8	50	60	0	0	0	Farm	115	58	148
1888386	BUILD	6	50	60	0	0	0	Farm	115	58	148
1889214	RESEARCH	7	67	0	150	0	0	Forging	115	58	148
1890663	RESEARCH	7	81	0	150	0	0	Scale Barding Armor	115	58	148
1890870	DE_QUEUE	1	7	35	25	0	0	Skirmisher	115	58	148
1891077	DE_QUEUE	1	7	35	25	0	0	Skirmisher	115	58	148
1891077	BUILD	8	50	60	0	0	0	Farm	115	58	148
1891284	RESEARCH	7	199	0	100	50	0	Fletching	115	58	148
1892388	RESEARCH	4	47	0	300	200	0	Chemistry	115	58	148
1892802	BUILD	6	50	60	0	0	0	Farm	115	58	148
1893009	BUILD	2	562	100	0	0	0	Lumber Camp	115	58	148
1893009	BUILD	8	50	60	0	0	0	Farm	115	58	148
1895907	BUILD	8	50	60	0	0	0	Farm	115	58	148
1897632	BUILD	8	50	60	0	0	0	Farm	115	58	148
1898046	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	115	58	148
1898460	BUILD	2	70	25	0	0	0	House	115	58	148
1898874	BUILD	2	70	25	0	0	0	House	115	58	148
1899081	DE_QUEUE	7	280	160	0	135	0	Mangonel	115	58	148
1899909	BUILD	6	50	60	0	0	0	Farm	115	58	148
1900530	BUILD	2	70	25	0	0	0	House	115	58	148
1900806	BUILD	4	50	60	0	0	0	Farm	115	58	148
1902255	BUILD	2	70	25	0	0	0	House	115	58	148
1902669	BUILD	2	70	25	0	0	0	House	115	58	148
1902876	BUILD	6	50	60	0	0	0	Farm	115	58	148
1904325	BUILD	1	82	0	0	0	650	Castle	115	58	148
1904739	BUILD	2	70	25	0	0	0	House	115	58	148
1905015	BUILD	6	70	25	0	0	0	House	115	58	148
1905429	BUILD	6	70	25	0	0	0	House	115	58	148
1905636	BUILD	6	70	25	0	0	0	House	115	58	148
1905843	BUILD	6	70	25	0	0	0	House	115	58	148
1906050	BUILD	6	70	25	0	0	0	House	115	58	148
1906464	BUILD	6	70	25	0	0	0	House	115	58	148
1906671	BUILD	6	70	25	0	0	0	House	115	58	148
1906878	BUILD	6	70	25	0	0	0	House	115	58	148
1908741	DE_QUEUE	7	46	0	60	55	0	Janissary	115	58	148
1908948	DE_QUEUE	7	46	0	60	55	0	Janissary	115	58	148
1909155	DE_QUEUE	7	46	0	60	55	0	Janissary	115	58	148
1910052	DE_QUEUE	7	46	0	60	55	0	Janissary	115	58	148
1910259	DE_QUEUE	7	46	0	60	55	0	Janissary	115	58	148
1911501	BUILD	2	101	175	0	0	0	Stable	115	58	148
1913157	BUILD	2	101	175	0	0	0	Stable	115	58	148
1913640	BUILD	2	101	175	0	0	0	Stable	115	58	148
1914261	BUILD	1	82	0	0	0	650	Castle	115	58	148
1915710	BUILD	2	101	175	0	0	0	Stable	115	58	148
1915917	BUILD	5	104	175	0	0	0	Monastery	115	58	148
1916745	BUILD	7	50	60	0	0	0	Farm	115	58	148
1917573	BUILD	2	101	175	0	0	0	Stable	115	58	148
1921161	BUILD	7	50	60	0	0	0	Farm	115	58	148
1924542	RESEARCH	7	14	75	75	0	0	Horse Collar	115	58	148
1926198	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	115	58	148
1926198	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	115	58	148
1926405	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	115	58	148
1927302	DE_QUEUE	1	7	35	25	0	0	Skirmisher	115	58	148
1927509	DE_QUEUE	1	7	35	25	0	0	Skirmisher	115	58	148
1927716	DE_QUEUE	1	7	35	25	0	0	Skirmisher	115	58	148
1928751	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	115	58	148
1928958	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	115	58	148
1929579	DE_QUEUE	3	73	40	0	35	0	Chu Ko Nu	115	58	148
1934823	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	115	58	148
1935030	DE_QUEUE	7	83	0	50	0	0	Villager (Male)	115	58	148
1935306	BUILD	6	50	60	0	0	0	Farm	115	58	148
1935927	BUILD	3	82	0	0	0	650	Castle	115	58	148
1937790	RESEARCH	3	211	0	100	0	0	Padded Archer Armor	115	58	148
1938618	BUILD	6	50	60	0	0	0	Farm	115	58	148
1942827	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	115	58	148
1943448	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	115	58	148
1946001	BUY	8	0	0	0	149.5	0	buy wood	118	58	148
1946208	BUY	8	0	0	0	153.4	0	buy wood	121	58	148
1949589	RESEARCH	8	103	0	1000	800	0	Imperial Age	121	58	148
1950624	RESEARCH	2	8	0	75	0	0	Town Watch	121	58	148
1952556	BUILD	6	70	25	0	0	0	House	121	58	148
1952970	BUILD	7	50	60	0	0	0	Farm	121	58	148
1953384	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
1953384	BUILD	6	70	25	0	0	0	House	121	58	148
1953591	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
1953798	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
1954212	BUILD	6	70	25	0	0	0	House	121	58	148
1954419	BUILD	8	50	60	0	0	0	Farm	121	58	148
1956765	RESEARCH	3	213	50	175	0	0	Wheelbarrow	121	58	148
1956765	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	121	58	148
1956972	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	121	58	148
1960284	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	121	58	148
1960698	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	121	58	148
1963665	BUILD	2	209	200	0	0	0	University	121	58	148
1964079	DE_QUEUE	1	83	0	50	0	0	Villager (Male)	121	58	148
1968081	RESEARCH	7	10	450	0	500	0	Artillery	121	58	148
1968495	RESEARCH	7	315	0	150	150	0	Conscription	121	58	148
1968702	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	121	58	148
1968909	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	121	58	148
1969116	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	121	58	148
1969323	BUILD	3	584	100	0	0	0	Mining Camp	121	58	148
1969323	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	121	58	148
1969530	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	121	58	148
1969806	DE_QUEUE	5	83	0	50	0	0	Villager (Male)	121	58	148
1970013	RESEARCH	4	96	0	300	0	0	Capped Ram	121	58	148
1971048	DE_QUEUE	8	280	160	0	135	0	Mangonel	121	58	148
1973118	BUILD	3	50	60	0	0	0	Farm	121	58	148
1973739	DE_QUEUE	7	46	0	60	55	0	Janissary	121	58	148
1974015	BUILD	3	50	60	0	0	0	Farm	121	58	148
1974222	DE_QUEUE	7	46	0	60	55	0	Janissary	121	58	148
1974636	BUILD	1	82	0	0	0	650	Castle	121	58	148
1974843	BUILD	3	50	60	0	0	0	Farm	121	58	148
1975671	BUILD	3	50	60	0	0	0	Farm	121	58	148
1976499	BUILD	3	50	60	0	0	0	Farm	121	58	148
1977534	BUILD	3	68	100	0	0	0	Mill	121	58	148
1978431	RESEARCH	8	279	150	200	0	0	Stone Shaft Mining	121	58	148
1979052	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	121	58	148
1979466	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	121	58	148
1979466	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	121	58	148
1979880	DE_QUEUE	4	83	0	50	0	0	Villager (Male)	121	58	148
1979880	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	121	58	148
1980501	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
1980708	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
1984917	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
1986573	BUILD	4	12	175	0	0	0	Barracks	121	58	148
1987470	BUILD	4	12	175	0	0	0	Barracks	121	58	148
1988298	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	121	58	148
1988298	BUILD	4	12	175	0	0	0	Barracks	121	58	148
1988505	DE_QUEUE	3	83	0	50	0	0	Villager (Male)	121	58	148
1988919	BUILD	4	12	175	0	0	0	Barracks	121	58	148
1990368	BUILD	6	50	60	0	0	0	Farm	121	58	148
1993128	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
1995681	BUILD	6	50	60	0	0	0	Farm	121	58	148
1996716	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	121	58	148
1997130	DE_QUEUE	6	83	0	50	0	0	Villager (Male)	121	58	148
1998372	BUILD	2	562	100	0	0	0	Lumber Camp	121	58	148
1999614	BUILD	8	209	200	0	0	0	University	121	58	148
1999890	RESEARCH	6	280	0	300	100	0	Town Patrol	121	58	148
2000304	RESEARCH	6	249	200	300	0	0	Hand Cart	121	58	148
2000925	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	121	58	148
2001753	DE_QUEUE	1	7	175	125	0	0	Skirmisher	121	58	148
2001960	RESEARCH	4	215	0	100	0	0	Squires	121	58	148
2003409	DE_QUEUE	1	7	175	125	0	0	Skirmisher	121	58	148
2003409	RESEARCH	6	435	0	150	100	0	Bloodlines	121	58	148
2003616	DE_QUEUE	1	7	175	125	0	0	Skirmisher	121	58	148
2004513	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
2004513	BUILD	5	209	200	0	0	0	University	121	58	148
2004720	DE_QUEUE	2	83	0	50	0	0	Villager (Male)	121	58	148
2005548	RESEARCH	4	602	0	150	50	0	Arson	121	58	148
2005755	BUILD	8	104	175	0	0	0	Monastery	121	58	148
2006376	RESEARCH	4	384	0	200	200	0	Eagle Warrior	121	58	148
2009382	RESEARCH	1	54	200	300	0	0	Treadmill Crane	121	58	148
2009590	BUILD	8	621	275	0	0	100	Town Center	121	58	148
2010006	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	121	58	148
2010214	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	121	58	148
2010422	DE_QUEUE	4	1258	160	0	75	0	Battering Ram	121	58	148
2010422	DE_QUEUE	8	83	0	50	0	0	Villager (Male)	121	58	148
2010630	DE_QUEUE	4	1258	160	0	75	0	Battering Ram	121	58	148
